n,p,ak,bk,bs,k0,k1
2,5,0.004726859073703767,0.438955914552609,0.694700045476161,0.6624584297042675,0.519690121198582
5,5,0.015063233201775154,0.33640581840418776,0.6427801817165173,0.5273782398344136,0.6392617422293791
3,5,0.011450235380752558,0.07080309391019313,0.7923685067181032,0.22689977464483957,0.3800424119495218
2,3,0.005510905563548326,0.15375636041322105,0.8792828036438932,0.5156729231815396,0.6600183437237636
3,4,0.019429291751250105,0.48671663835304824,0.7305770600129573,0.756838325966201,0.7621600680047262
3,5,0.036900765946918976,0.43892769372204854,0.6472116978196948,0.605160164543152,0.5504142747677463
4,4,0.006777997360071412,0.36289708620190714,0.7602253173940736,0.5999025842309087,0.7293154982827197
3,4,0.017138020002222656,0.35867460085602476,0.8616621980131913,0.780049921522562,0.7726364931856959
3,4,0.049807380659561334,0.48628258237196464,0.6232541839973759,0.686891616324441,0.6330704374546287
3,3,0.02579240571781411,0.45505121647599567,0.7121743392452036,0.7025409187681575,0.740579982907394
5,4,0.01674688708003159,0.14227214164157886,0.818295177733281,0.4674493741628553,0.7895906309108705
2,3,0.0031506546299814512,0.48161200797885384,0.8045942692667227,0.6100191350228229,0.43912554121440284
4,5,0.021896701773329683,0.30552530563157737,0.8146497245147735,0.5460762718845811,0.5653918893983607
4,4,0.0013829642107624778,0.14741900777306752,0.9514560874320936,0.492465169071606,0.6629031955738762
3,4,0.02880729873127005,0.22620591497864345,0.68179882651125,0.37345085122887783,0.42107799870658436
3,4,0.011764691622872258,0.35619309614176947,0.7783458326365486,0.602626194688376,0.6425798878890202
2,3,0.013140925085951903,0.4713344349829204,0.7372904014934695,0.6707291351103997,0.523099390539755
3,5,0.0035570192571120454,0.066426292616663,0.8866547733770174,0.29554651559437767,0.5256142112855396
3,2,0.0053072346532361675,0.22697405732296294,0.9296744054516441,0.47583675512380486,0.6881589019608049
3,5,0.01409059398377191,0.2742614354408528,0.7984518991900799,0.6115858364414919,0.7237191939065188
2,4,0.008214145626827415,0.45335836097162974,0.6763086167791308,0.7218651547972361,0.6724878818732428
5,3,0.011723496626010656,0.3300470836651304,0.7739866947858105,0.5582429007936771,0.6661352707226934
3,5,0.005627070657365482,0.35947324062577857,0.8431488261814077,0.7546308428480735,0.7484827476766582
5,5,0.013067571676779733,0.3325869564629879,0.6275345965538142,0.5850692492605026,0.7693898578691631
2,2,0.002851592480354443,0.4171829747347783,0.8886384450617285,0.7645227478143948,0.7089942921520127
3,5,0.0021807023446747662,0.29183880799142076,0.9537041768052601,0.6499419516171299,0.4907510332152102
3,5,0.025122826384970088,0.47214709577333186,0.7255778671590372,0.7171839894708476,0.6961589343067751
3,5,0.04166949519290131,0.32725010719533965,0.6894092507638858,0.6556460552656792,0.7029900663934814
3,5,0.006704708157868854,0.43868522628241263,0.8961510781702695,0.6181333860513702,0.4480707096685465
4,4,0.03239491026966121,0.2983853803570913,0.7003688189359863,0.5287368503482848,0.6461397200085038
2,4,0.008399628372957626,0.37095252725061106,0.687961427109696,0.5422203993556125,0.4642287237872988
5,5,0.013330292118739644,0.16142215452365166,0.7424563132858342,0.26544740684505036,0.34047471724198974
3,5,0.006303395448950902,0.3258616420308173,0.7006767068063018,0.37094615498866423,0.372482935613633
3,5,0.021113606271880775,0.3364532423637754,0.731735331837256,0.583626557289202,0.5976286998814404
5,5,0.036477256325584226,0.19592894119587506,0.6794839546083757,0.4177736853011083,0.5583053619027398
3,5,0.008744177026442021,0.3334341602663857,0.8918739701074596,0.5951694150464549,0.5696119193314482
4,5,0.008653007426059902,0.31439684956642827,0.8794590331885123,0.6118873383534951,0.7391932690837648
4,3,0.006966523506929658,0.19646197725593417,0.7968987455693839,0.386433358120807,0.5916644306552292
2,4,0.006198122334798381,0.25954241983401544,0.8845440448488204,0.7876935018302427,0.7460870249871991
2,4,0.00637066388655433,0.46946107012546284,0.8146838162472909,0.6802230399672649,0.49992043253833107
3,5,0.022804328172805855,0.3837173184455234,0.805272658549386,0.7040966430844466,0.6655090766872602
