n,p,ak,bk,bs,k0,k1
2,4,0.0022343035949005568,0.23493365664960575,0.7384233618659986,0.42591851168240363,0.4807746330352753
5,5,0.0057273526665713986,0.24847817799025523,0.7072663304230622,0.4978766781939909,0.7132150629452854
3,5,0.007175942354396743,0.4509679849853794,0.7479780446793353,0.5616506083145238,0.49825307649647027
2,5,0.0033803705842383896,0.2135972492694786,0.9151449680321804,0.6926370776055749,0.6628844751814056
3,5,0.008635221454336036,0.1503931853775679,0.8389842372949272,0.40496926584206416,0.5821759331518385
3,4,0.0019738128959982688,0.37972447587704294,0.860790899389182,0.6299416482917177,0.6689879915339383
4,3,0.0016645801466518549,0.09686916092189227,0.8542564081367643,0.2120295480444054,0.37659221246175134
3,4,0.0024198465124300877,0.4060750473092502,0.8997112876228193,0.6085151826197703,0.6274587091938815
4,4,0.026227740428350448,0.2550781478404663,0.7791428036304924,0.47453143489812916,0.5874439063632513
5,5,0.008023003078949993,0.09727910226162056,0.9086541998766061,0.34539768596802634,0.47444384738917933
2,2,0.0018336103702041823,0.4010616959292613,0.9167929151450107,0.7741232287301985,0.7653600338076771
2,5,0.007049141032390181,0.3018858581425294,0.8249375605672418,0.7236790775256954,0.548785188413033
5,4,0.016456500507047923,0.15739980789624725,0.880417700697835,0.48168100652399504,0.7207034434849462
5,5,0.0018102750896125082,0.2529655399326398,0.8591426661781265,0.5710347416002801,0.7693952706834821
4,4,0.009271707047745655,0.42391676300893566,0.7775492125010148,0.6323752786249657,0.6754504701158102
5,5,0.02327871165542945,0.21739889612651908,0.7750477562241772,0.4812432080997439,0.6214632727140508
2,4,0.0030890258923896964,0.36004768385449415,0.7535576962433459,0.523562863563289,0.4184580989095658
4,5,0.0021458171353421094,0.2999400423902593,0.9583363436472186,0.39704650267452196,0.4055879778143714
2,5,0.006457020454035139,0.46186003873013687,0.6357886340107998,0.6228456826427478,0.5196186039699913
2,4,0.001937266960801689,0.3159346531255614,0.8742948115914826,0.762267538411874,0.7995970001548616
5,3,0.013962122340315106,0.17195536503800363,0.8382567039908617,0.46607926182029963,0.7843174686479955
3,5,0.007196101821180417,0.11959358857946006,0.8812627093885698,0.5043196872705145,0.7809850788153974
2,5,0.006246735502901531,0.22017642132698229,0.809211609904231,0.5315960601310648,0.44891495713772145
4,5,0.006323070570380041,0.3283874122079382,0.8189263531517128,0.5483322357401824,0.644564607574283
3,5,0.023416616531185132,0.35675632749520436,0.6203935539846842,0.4575347342622157,0.4708002318306928
2,3,0.0010576050737811104,0.4311698090446511,0.9218189321338321,0.7556177465843203,0.5234505910403082
5,4,0.013320549963294445,0.3863917049782052,0.9024166258558006,0.6940587453732259,0.7323334062429803
5,5,0.04494326224264858,0.23522267000463143,0.6654981056769234,0.511259088256192,0.6745856695996467
4,5,0.016163901754598607,0.46907931041495965,0.8809600944212228,0.7432365004266839,0.6926984059243566
3,5,0.010653377913350845,0.40694656001215845,0.8855837265541859,0.7160399375909803,0.7060323986064747
2,5,0.005490633818170698,0.48082808364870927,0.643625375558797,0.7272535384099781,0.6519666990031918
3,5,0.00419405715895441,0.17219752616802858,0.888295813493913,0.3495393647232062,0.4007793935287247
4,5,0.003014618840799249,0.48993185055166816,0.7199218166578326,0.6837000157543105,0.7107365797012681
3,4,0.0055464441785767,0.20481862434681464,0.86417874868007,0.5523903606084579,0.7315081389683455
2,3,0.008601311211311071,0.31734542331791804,0.807531761763894,0.6045676560760918,0.5923522594867778
4,5,0.016869935200815277,0.4684580060569606,0.835640671832326,0.6788740315931738,0.6643030053568928
3,5,0.025113671124879597,0.4300674619833897,0.6107224759957098,0.6207203514296752,0.6622847329851245
4,5,0.0014375781550611162,0.17779722931651393,0.935360960971369,0.585560508893978,0.793092781327994
5,4,0.005425260460445829,0.3107234500454276,0.7843453300600374,0.5932874272091591,0.769406054373458
4,5,0.022696363678816205,0.4562572343011587,0.7250730195071484,0.6298187737123739,0.6316047726081988
5,5,0.0021120081653354045,0.1669341279653998,0.7831078433364388,0.42138682808352024,0.6802302860076266
3,4,0.012054755247330396,0.4478272704748615,0.8280954389470905,0.6902394947390311,0.6606764716250841
5,2,0.012450490579508956,0.20831762698976103,0.9865134725499785,0.4877484435077762,0.6676894480177582
2,5,0.0010359075409321827,0.3067539156336469,0.8951356533752846,0.7231035931209941,0.5373453453504635
3,5,0.012673736711710893,0.4050398256200825,0.6916789737508551,0.5071660328169092,0.5009861674342031
3,3,0.021092582911811448,0.32226045140316223,0.7246805345876342,0.4201680241811532,0.4252431287305157
3,5,0.015145836126315725,0.3636822344029956,0.673433855328254,0.5733581884462082,0.65802119668969
4,5,0.014054738908569533,0.41374708732450793,0.7598451870983255,0.5999579217274777,0.6235978672177196
2,3,0.00859100467704165,0.1790808516222649,0.8407206022247071,0.5644203087630244,0.7920904229648162
2,2,0.002287254554353419,0.21005946672690062,0.9106446527955225,0.504565419866603,0.6242245334412118
4,5,0.007649799710508009,0.2529699676218713,0.8163555997748708,0.2962293858304806,0.29727981222157224
3,5,0.03244716201553446,0.4601395361414328,0.7201396731544253,0.711309455690682,0.6428409188647333
4,4,0.003927611836257278,0.2457744795119367,0.8880455240167546,0.5796812549877652,0.7920965235669508
3,4,0.019481890153942402,0.4952143553491278,0.708620539895934,0.5275721876983499,0.4311861709908582
4,5,0.029155954981178307,0.3676344439927002,0.7600389516996285,0.6683624927995518,0.7430608336912663
3,4,0.006010893898729274,0.26761439564295236,0.6586299018349534,0.36866852884012447,0.47222621017638683
3,4,0.0304472650872761,0.3896123156529627,0.6572430444339762,0.5162340890928918,0.5079144937047428
4,5,0.00434886618907115,0.24672831081153945,0.8888960413110474,0.5403600491652039,0.6514768732336003
2,3,0.0101319316517401,0.3512100426683454,0.7490079039784415,0.5688956059787221,0.535358777089884
3,4,0.031350267775513994,0.25298055137066255,0.7227001514914386,0.5578853839535645,0.7181099942523299
4,4,0.017246907390970276,0.11075645946396018,0.8565804598849338,0.3736154299313742,0.5517566991208213
3,5,0.030451903647910367,0.3379707857871368,0.7713212642976284,0.7515444370057631,0.7960778692608146
5,5,0.014599642643580272,0.39657778420366313,0.7759451167144689,0.6873514620597136,0.7786985990191075
2,5,0.005277994178570068,0.1715313576701588,0.8859492662398282,0.5948055085318844,0.574971595241645
5,5,0.04415027511579333,0.2843416676300782,0.7111677579302715,0.5450055412210054,0.6406502277057446
3,4,0.019724837403914335,0.33671692399677505,0.7600877700845052,0.6121191507671537,0.7319368140477667
4,5,0.004615800837247467,0.30546873868236196,0.9429316226194029,0.6189341759131708,0.613325368205049
3,5,0.0016808502435405504,0.20761909152447705,0.9508369338889504,0.5899817035245393,0.5118713482314003
3,4,0.0045633478310516135,0.3184762178796082,0.7512927619534223,0.5803259489439181,0.7628404929423371
4,5,0.0032664714096829472,0.2664106659120608,0.8309398137377085,0.5439027013900029,0.6641196927351624
5,5,0.01719053624487631,0.3792407236516345,0.8420525119192219,0.645258464900214,0.6992665635095512
4,4,0.02539308125207381,0.4436399656094731,0.7811280916284448,0.6989009188848576,0.7170157433328839
3,4,0.0034628066358446032,0.2929856773302477,0.933774324479491,0.5937484720390662,0.6525048056378886
3,3,0.004000456918718989,0.3138487625773714,0.8468210361326898,0.5472953074594995,0.6554105764731359
3,4,0.005189172990744988,0.2465618316346549,0.6853381930911768,0.22230549943108607,0.2029595257572327
4,5,0.004917341131520152,0.3401860885380542,0.9318254803012085,0.6145985886717283,0.5961913701301536
5,5,0.004150253426922717,0.19290715715455137,0.8137096872458855,0.3991740313923674,0.5472957242805854
2,3,0.0016123229370003872,0.48753640350755006,0.6987231430925186,0.7294825612332512,0.7231583478527355
5,4,0.004288435200054452,0.3761171007122912,0.8670529415906711,0.4631951373553995,0.43420782760466575
5,4,0.04030618828055708,0.25291108425784153,0.7098530145335912,0.504885152822991,0.6449641066539913
3,5,0.007110763211518809,0.10900103713817272,0.8134001699880311,0.3478272007606644,0.6143512543982355
4,5,0.004136222129917603,0.30036513971738465,0.750480599313019,0.3743772534457763,0.41163930609889277
3,5,0.0065160501506016585,0.057983829936574506,0.9128519834427566,0.4027116292133933,0.7430067064013286
5,2,0.008999410297572622,0.13206011706227036,0.9559642083066755,0.2689733345847422,0.3923435117309334
2,4,0.005278541042081942,0.21621290177198188,0.8790127432863912,0.7041183652418568,0.7706635453876429
5,3,0.017572596102305438,0.31853394535363355,0.805902562931981,0.5915431301926553,0.7154643173699662
2,4,0.004279441717078053,0.460454133740888,0.6914901451218844,0.4354411305707761,0.25758953023129605
2,4,0.017903850648161357,0.3855221600089965,0.6978920782850151,0.6319590698341415,0.4985008388661031
3,5,0.007848695884033537,0.44926354049028183,0.7349719825854577,0.6554074311779485,0.6369557046229262
5,4,0.03763927325893049,0.3207954879849541,0.7314021247603897,0.62913297912548,0.7480532961626571
3,4,0.015918841477083254,0.34464084564782327,0.7686583141749536,0.5486060348669837,0.570351181839504
3,5,0.01436912173447897,0.3987409964028884,0.7303497656496499,0.46561885190710234,0.40170760249950566
5,5,0.019643737011844718,0.2571452266853858,0.7132782855089379,0.4134131725974795,0.5042383016952727
3,4,0.008962398312472954,0.3675614420711602,0.6093407221523943,0.469943155619414,0.5480634220144455
4,5,0.011125702930988014,0.3574652116992291,0.648252061792965,0.5236185107721076,0.627952014987553
5,4,0.006549703696108644,0.3089846859612612,0.786900292592358,0.48865937486674893,0.5710986505262401
5,5,0.0036343622884371374,0.4633152200683228,0.7852700256337057,0.7424748938203118,0.7954574539862631
3,3,0.010574833281683231,0.2608455376016652,0.8121823532070729,0.3279050471130806,0.3253475101558875
4,5,0.004065700261337541,0.23571969149529393,0.708295086749369,0.38099502190047496,0.5130775402049405
4,5,0.015046194311918261,0.3035347620652889,0.8261480292165373,0.5255226252670224,0.6148567380361967
2,5,0.001332012247879426,0.4869241442522679,0.9077166916112014,0.6444640516393005,0.3671449774731216
4,5,0.0017885171227825436,0.3859237455718699,0.9423785902643822,0.6106629269328342,0.6168221967261285
4,5,0.010714659297122654,0.20205551560092244,0.8007820411164638,0.4260348511547534,0.5859769271268773
4,5,0.008053469643595473,0.0938831117549099,0.8626740476283135,0.3027959336322777,0.43645264484495583
4,4,0.0054517834310957225,0.33144475219653313,0.9331629072075953,0.5550835886457958,0.6210956129283697
4,5,0.031010984143940993,0.3817947762044309,0.7607462606857358,0.6262581046011388,0.6759974206820927
5,5,0.006156917511352293,0.0710975932998205,0.8159701638851058,0.2341922497801467,0.4456277795137745
4,2,0.0238431748545053,0.24460652807183797,0.8650785205058352,0.5075861398781624,0.6986170274225313
3,4,0.021975724918404035,0.4152545389476963,0.6518157957909695,0.5951816778986809,0.6439387742321925
3,5,0.03431712091512666,0.3875211267795286,0.6689413065985504,0.6309474205516279,0.6689918031426745
4,4,0.0029363864827273473,0.1225292679139657,0.9002938095419513,0.26305872009989856,0.3488801382221424
4,5,0.008124337923609655,0.18267716034118164,0.6511197968703133,0.2814549195884895,0.40272477051075994
3,5,0.00909706400772517,0.4243605267568993,0.8075761078986904,0.35887538161698357,0.25752558379830714
3,4,0.007026934407568147,0.2956358440387973,0.7459978784728553,0.528587270864378,0.7044598413747802
3,4,0.028076539233863523,0.4499777722879297,0.7730067606582083,0.725249569101158,0.6756708670464249
4,3,0.004895305978005407,0.11291973928119714,0.8988241556310617,0.3823129949438121,0.7166798670743777
4,5,0.0021552048556833705,0.12612794981937314,0.899527372760196,0.3586489939271189,0.49824927433985755
4,5,0.013822250952489266,0.1158255662757822,0.8376759320166647,0.3563178623393889,0.5079966338514589
4,5,0.002753742881417773,0.0891072800380596,0.8302245177912217,0.24478047115315058,0.4292488381821639
2,5,0.0024575511213662804,0.11937869814316351,0.9305931171631253,0.6093174822458292,0.7921159955011463
5,5,0.043746606795481445,0.17124683988463413,0.603430356119703,0.2565488181479565,0.2810648307065278
2,5,0.003214698759537417,0.36550384840262234,0.733639591573701,0.6017769751327773,0.5232394619499656
3,5,0.006093058722550567,0.36762728710820597,0.7480296636168229,0.3382742492262538,0.261702079603416
4,4,0.006230812700226927,0.2953587528085667,0.8502676854162834,0.39290768968938106,0.42067492723812383
3,5,0.02660236029004608,0.23295895448060594,0.6510372972815097,0.41763698620102385,0.5170070439454197
4,5,0.017100435388723204,0.22954818190609633,0.8002358272379496,0.5520821944420902,0.7152959029034287
3,3,0.005221313487290155,0.31030192158760533,0.9191486718354089,0.6606208685729733,0.7719139938593178
3,5,0.014857445137469158,0.49354805289650266,0.6763639952508766,0.5148263576323068,0.4423258685575952
5,3,0.009154391435197456,0.11923052315587038,0.7525758285136144,0.25447973692561815,0.47403434300948594
3,3,0.010088995917046456,0.3532945451596126,0.8073758970564622,0.5816920917754519,0.6566210101083787
2,3,0.012987907592368585,0.4120998602154909,0.7590321188533903,0.7905917134620062,0.7818853967821087
3,4,0.011113605305649199,0.14154681423991416,0.8473995652661219,0.4751076597657705,0.7791551816950222
3,5,0.018215108522238333,0.34578681321127025,0.7694979954012077,0.6338226954923271,0.6360089369218296
3,5,0.006277197461657567,0.4491064506819595,0.8745523138698639,0.46702484928595506,0.34510941229542447
5,5,0.013641179094354871,0.3423866724773813,0.7669170954816038,0.6420813877163836,0.7616221818933189
4,4,0.002467049247046312,0.3211487270512924,0.8368668540378603,0.5670439400816782,0.6896271255784254
5,5,0.04089927802285908,0.2838955338505458,0.6707753132944699,0.4983039536530695,0.5814897509770113
4,5,0.002749678548133237,0.294689817759581,0.9311850451858503,0.5374972884694991,0.6510377472673874
4,5,0.026859003983011408,0.3747031580959719,0.8139519329592284,0.6635583328484129,0.7194935912980602
3,5,0.007971094930793293,0.37280566682971894,0.6861203692278363,0.5153359869209839,0.5746077341841228
3,4,0.01785331084609959,0.2870397325767525,0.711757991939259,0.33083261789783724,0.30597063278771963
3,5,0.0065353461250398735,0.08644412307067395,0.8693328355349674,0.2874363220451978,0.450963058844979
3,3,0.0013932128817769854,0.1982368099896083,0.9537171947177507,0.40841053114062176,0.49985273885444476
5,4,0.01995121103021706,0.09644295861925217,0.8585079579687087,0.42260832357898176,0.7521666119068542
5,4,0.01352475537187536,0.22933294498520768,0.9026731443948075,0.46673562946346203,0.5620713850113581
3,5,0.005479936069427553,0.45971808653052926,0.6781716229766328,0.559391016082116,0.5574770919762484
4,4,0.014828215480871654,0.4388508117173676,0.8531731583268436,0.5961293142703995,0.5641400650195755
3,4,0.004449412647330656,0.3566707832065376,0.9343325758441244,0.6817699193207138,0.5875882723004301
3,5,0.018891478771497,0.2548276647774773,0.7997039780355663,0.497815730807389,0.4580361515182432
3,4,0.01875517863414982,0.41111050228605983,0.7547196818913153,0.6400712758686706,0.6748868487437584
4,4,0.014560716468603449,0.11917967020417813,0.8662664635712786,0.44623764299949514,0.7336720511056161
3,5,0.035893813853186074,0.34295822905079804,0.7421900148284769,0.7355064748955567,0.7817520054598459
5,4,0.004898030447623719,0.25801215128835536,0.8580800160414774,0.5851693234777929,0.7785493652648092
4,4,0.006568230037260244,0.3727829171664918,0.846922077537529,0.6864550846391542,0.7756012398925383
2,3,0.011962836662101958,0.2963858024822222,0.7444505384332691,0.5057622504009458,0.4734590005986065
3,5,0.003388506976412364,0.2524535827291132,0.6649112514770068,0.48214098871375816,0.759026897857596
4,4,0.003961506109616918,0.1922629729304855,0.8100448072870631,0.21343477205555797,0.22104077555379728
3,4,0.0029821422626757584,0.3484611976453085,0.9297475628790076,0.591343977796952,0.545725402541263
2,5,0.002601120708845853,0.3636490980127021,0.7065735829167389,0.3745309069284405,0.20437981888872342
3,5,0.012640693935687047,0.45762654166268174,0.8492069051724407,0.7750288648702941,0.6819098689656986
3,5,0.04013075279192145,0.4251375547819051,0.6169193177256489,0.6570539983991719,0.6681600119866355
5,4,0.0012013484426698598,0.2283589863401394,0.7945842844275319,0.48138065577394434,0.7126765553737755
5,4,0.0026218047883679848,0.0749916468732246,0.9737091619103511,0.3166769916659002,0.4915828984329533
3,5,0.012971931044937105,0.3308297784879768,0.7635710008220407,0.3978243649708455,0.33796575249004435
2,5,0.005973036055197809,0.11323724927534767,0.9078255635626943,0.6457282341681767,0.671920387807846
3,4,0.028211273850996352,0.42507115864995404,0.6450811099517851,0.5543741437599623,0.5478361330328491
2,4,0.005201961623077135,0.4265250177658563,0.7818070175021468,0.6579554203469324,0.4779939857544725
5,4,0.01980476531990778,0.2200543029382181,0.7629353304495619,0.39248134947927205,0.49886589879994336
4,5,0.006302837015833752,0.28170134159475013,0.7708676637470042,0.5615317972444365,0.7273849014204816
3,5,0.0027745919103151773,0.4411069062495935,0.832691310548971,0.5041070866854065,0.4537801973508144
3,3,0.001837156788731557,0.13662839147615785,0.9002727995695992,0.29372820273062616,0.39175602189338543
5,3,0.0130366062729429,0.15068406195958006,0.8761518349977014,0.36508925278066273,0.5463123273337236
3,5,0.017667218412329076,0.42226791510528566,0.6396217964482891,0.5309599806630187,0.5302343789733822
2,4,0.0043283640940157166,0.17788191741270648,0.8787926455519609,0.5970420499288054,0.6935231553070291
4,5,0.014729523996623278,0.20134272964937056,0.6158668628065203,0.3502101735603963,0.5352825760161232
4,5,0.008855075354633833,0.27058655851132124,0.746531871820748,0.5302814038976005,0.7183730913059041
3,4,0.008790680754597895,0.24397537402791247,0.7298673511216024,0.3167817006355614,0.33379730635171034
5,3,0.02090584558499402,0.19777926212929964,0.8853123713659872,0.4491318352186471,0.5913678093826895
3,2,0.004665086363239962,0.259315995598067,0.9164614488902278,0.5216532460933847,0.7368250889762906
2,4,0.003145910707815287,0.1116536387567843,0.9234646207147859,0.5365085365804723,0.6799449586491727
2,3,0.007137003984136942,0.2597634362784813,0.8246295337977486,0.5971771508000661,0.6091995328330705
4,4,0.014815269138714858,0.15718669114650674,0.8147698958018768,0.4075780986799508,0.6374685756896663
2,4,0.0023198984987573184,0.3927378892296175,0.8957788302684997,0.7452498494112223,0.6507869390696559
