Parameter Set,Median Duration,Duration CV,Median Rise Time,Rise Time CV,Initiation Probability,Total Events
Standard Parameters,18.390367807356142,0.8180764259625116,11.750235004700073,0.8272858751422172,3.18,159
High ComK Basal (2x),13.800276005520097,1.0341030800654927,9.145182903658053,1.0023617976390577,4.04,202
High ComK Feedback (1.5x),17.23034460689214,0.867792743771597,11.400228004560091,0.8975059096446718,5.02,251
High ComS Expression (1.5x),20.58041160823217,0.8666650224814937,13.12026240524807,0.8664460552159737,4.98,249
Low ComS Expression (0.75x),17.230344606892118,0.9534742583621142,10.000200004000078,0.9118800413692019,2.86,143
